category,amt,gender,lat,long,Pop,AgeGroup,Time,merch_lat,merch_long,is_fraud
4,1,1,27,-80,3,2,2,27,-80,0
1,1,1,40,-95,1,3,2,40,-95,0
3,3,2,39,-77,3,3,2,39,-77,0
4,1,1,39,-110,1,2,2,39,-110,0
4,2,1,48,-96,1,2,2,48,-97,0
5,1,1,32,-103,1,2,2,31,-102,0
8,1,1,38,-82,1,2,2,37,-82,0
8,1,2,36,-97,2,3,2,35,-97,0
4,1,2,45,-73,1,1,2,45,-73,0
3,1,1,32,-99,1,2,2,31,-99,0
2,1,2,41,-72,1,2,2,40,-73,0
2,1,2,42,-83,2,2,2,42,-84,0
1,1,2,35,-106,1,2,2,36,-106,0
6,1,1,41,-73,1,1,2,41,-73,0
6,1,2,29,-98,3,1,2,29,-98,0
8,1,2,49,-108,1,2,2,50,-109,0
4,1,2,43,-94,1,2,2,43,-93,0
12,1,1,40,-99,1,3,3,41,-99,0
11,1,2,43,-96,1,1,3,42,-97,0
13,1,1,35,-91,1,3,3,36,-91,0
10,2,1,40,-90,1,1,3,39,-89,0
9,1,1,41,-88,1,1,3,41,-89,0
12,1,1,41,-80,1,1,3,42,-80,0
13,1,2,46,-87,1,1,3,46,-87,0
9,1,2,36,-98,1,1,3,36,-99,0
14,1,1,39,-77,3,2,3,39,-77,0
2,1,2,29,-98,3,1,3,29,-99,0
12,2,1,41,-106,1,2,3,42,-107,0
8,1,1,33,-96,1,2,3,34,-96,0
12,1,1,32,-86,1,3,3,32,-85,0
9,1,1,39,-80,1,2,3,39,-79,0
13,1,1,30,-88,1,3,3,31,-88,0
13,1,2,45,-93,3,2,3,45,-93,0
13,1,1,41,-80,1,1,3,42,-80,0
12,1,1,43,-105,1,2,3,42,-105,0
9,1,1,36,-99,1,2,3,36,-99,0
10,1,1,38,-81,1,3,3,38,-81,0
7,1,1,40,-83,1,1,3,39,-84,0
9,1,1,30,-90,3,3,3,29,-90,0
1,2,2,38,-85,1,1,3,38,-85,0
13,1,1,41,-124,1,3,3,42,-125,0
5,1,2,42,-72,2,2,3,43,-72,0
7,1,1,34,-119,2,2,3,34,-118,0
13,2,2,41,-96,1,2,3,41,-96,0
8,1,1,36,-97,1,2,3,36,-98,0
13,1,1,40,-76,1,3,3,39,-76,0
12,1,1,40,-95,1,3,3,39,-96,0
10,1,1,36,-81,1,2,3,36,-81,0
13,1,2,42,-79,1,2,3,42,-79,0
3,3,1,37,-82,1,2,3,37,-82,0
5,1,1,38,-76,1,2,3,38,-76,0
13,1,2,33,-83,1,2,3,33,-83,0
3,2,1,39,-82,1,3,3,39,-83,0
12,1,2,46,-84,1,1,3,46,-84,0
3,3,1,32,-98,1,2,3,32,-98,0
7,1,1,40,-79,1,2,3,40,-78,0
11,1,2,45,-121,1,3,3,45,-120,0
13,1,2,44,-93,1,2,3,45,-93,0
13,1,2,38,-119,1,3,3,38,-119,0
13,1,2,43,-71,1,3,3,43,-71,0
7,1,1,41,-91,1,2,3,41,-90,0
11,1,1,44,-98,1,3,3,45,-99,0
9,1,2,44,-71,1,3,3,43,-71,0
9,1,2,46,-84,1,1,3,45,-85,0
12,1,2,40,-74,1,2,3,40,-74,0
14,1,2,36,-96,1,2,3,36,-95,0
8,1,1,42,-77,1,1,3,43,-77,0
9,1,2,39,-77,2,2,3,39,-76,0
12,1,2,45,-86,1,2,3,45,-85,0
7,1,2,45,-123,2,2,3,46,-124,0
14,1,1,34,-119,2,2,3,35,-119,0
11,1,1,40,-89,1,2,3,40,-89,0
9,1,2,40,-80,1,1,3,40,-79,0
9,1,2,45,-104,1,2,3,45,-104,0
10,1,1,41,-78,1,3,3,42,-78,0
10,1,2,43,-72,1,2,3,44,-72,0
9,1,2,40,-81,1,3,3,41,-81,0
12,1,2,39,-85,1,2,3,38,-84,0
3,3,2,44,-88,1,2,3,45,-88,0
14,1,1,39,-87,1,1,3,38,-86,0
13,1,2,35,-79,3,1,3,35,-80,0
9,1,2,36,-91,1,3,3,36,-92,0
10,1,1,39,-80,1,2,3,39,-79,0
10,1,1,34,-82,1,1,3,35,-81,0
12,1,1,34,-119,2,2,3,35,-118,0
14,1,2,38,-122,1,2,3,37,-122,0
8,1,2,44,-88,1,2,3,43,-87,0
13,1,2,43,-73,1,3,3,44,-72,0
10,2,1,40,-90,1,2,3,41,-91,0
13,1,1,41,-99,1,3,3,41,-98,0
9,1,1,48,-122,1,2,3,48,-123,0
12,1,1,37,-122,3,1,3,38,-122,0
9,2,1,42,-77,1,1,3,42,-77,0
12,1,1,34,-91,1,1,3,34,-91,0
12,1,2,28,-82,3,2,3,28,-83,0
5,3,1,33,-87,1,2,3,33,-87,0
10,1,1,44,-123,3,2,3,45,-124,0
8,1,2,29,-98,3,1,3,30,-98,0
12,1,2,45,-121,1,3,3,44,-121,0
9,2,1,40,-87,1,2,3,39,-87,0
10,1,1,42,-73,1,2,3,42,-74,0
8,1,2,39,-76,1,2,3,38,-76,0
14,1,1,44,-73,1,2,3,44,-73,0
13,1,2,37,-84,1,2,3,36,-85,0
13,1,1,44,-76,1,3,3,45,-76,0
10,2,1,37,-83,1,1,3,37,-82,0
5,1,2,44,-88,1,2,3,44,-88,0
9,1,2,30,-95,3,1,3,30,-95,0
9,1,1,37,-83,1,1,3,37,-82,0
8,1,1,35,-81,1,2,3,35,-81,0
10,2,1,43,-109,1,2,3,43,-109,0
8,1,2,34,-100,1,1,3,33,-99,0
8,1,1,38,-93,1,2,3,39,-92,0
8,1,1,39,-95,1,2,3,40,-94,0
3,1,2,36,-97,3,1,3,36,-98,0
10,1,2,38,-76,1,2,3,38,-76,0
3,1,2,35,-102,1,2,3,35,-102,0
10,1,1,35,-92,1,2,3,34,-93,0
8,2,2,42,-93,1,2,3,43,-93,0
11,1,1,39,-87,1,1,3,39,-87,0
10,1,2,41,-81,3,2,3,41,-82,0
12,1,2,45,-86,1,2,3,44,-87,0
7,1,1,41,-74,2,2,3,41,-73,0
10,1,1,27,-81,2,2,3,27,-81,0
14,1,1,27,-81,2,2,3,28,-82,0
13,1,2,44,-72,1,1,3,44,-72,0
7,1,1,33,-94,2,2,3,33,-94,0
10,1,1,41,-88,1,1,3,40,-88,0
9,1,2,38,-122,3,2,3,38,-122,0
11,1,2,40,-100,1,3,3,39,-100,0
8,3,2,40,-74,1,2,3,40,-73,0
13,1,2,42,-97,1,3,3,42,-97,0
12,1,2,42,-74,1,2,3,42,-75,0
14,1,2,45,-104,1,2,3,45,-104,0
10,1,1,40,-81,1,2,3,40,-80,0
7,1,2,43,-71,2,2,3,42,-72,0
9,1,1,33,-82,1,2,3,34,-82,0
14,1,2,42,-74,1,1,3,42,-73,0
12,1,2,31,-94,1,2,3,30,-95,0
7,1,1,40,-86,3,2,3,40,-86,0
14,1,2,43,-94,1,2,3,43,-94,0
13,1,2,42,-80,1,2,3,41,-80,0
12,1,1,34,-84,3,1,3,34,-84,0
7,3,1,44,-75,1,1,3,44,-75,0
12,1,2,41,-89,1,3,3,41,-90,0
13,1,1,43,-105,1,2,3,43,-104,0
7,1,1,33,-97,3,2,3,33,-97,0
12,1,1,34,-117,2,2,3,35,-117,0
13,1,1,41,-99,1,2,3,42,-99,0
7,1,1,41,-101,1,2,3,40,-101,0
12,1,1,39,-77,1,3,3,39,-77,0
13,1,2,36,-82,1,2,3,35,-82,0
13,1,2,28,-82,2,1,3,27,-82,0
8,1,2,40,-120,3,1,3,40,-119,0
10,1,2,44,-95,1,3,3,43,-95,0
11,1,2,34,-82,2,3,3,34,-83,0
11,1,2,41,-85,1,1,3,40,-86,0
5,1,1,41,-92,1,1,3,42,-93,0
14,3,1,31,-95,1,3,3,32,-95,0
12,1,1,30,-95,3,2,3,30,-94,0
10,1,1,42,-109,2,2,3,41,-109,0
7,1,2,36,-106,1,2,3,35,-105,0
14,1,1,30,-90,3,3,3,30,-91,0
12,1,2,30,-99,3,2,3,31,-99,0
9,2,1,36,-97,1,2,3,36,-97,0
3,1,2,41,-91,1,1,3,41,-90,0
14,1,2,35,-118,3,2,3,35,-117,0
13,1,1,43,-75,1,1,3,44,-75,0
11,1,1,49,-118,1,2,3,50,-118,0
12,1,1,46,-93,1,1,3,45,-92,0
13,1,2,42,-78,1,2,3,42,-77,0
7,1,1,37,-91,1,2,3,38,-91,0
12,1,1,38,-86,3,3,3,38,-87,0
10,2,2,46,-123,3,2,3,45,-124,0
10,1,2,34,-118,3,2,3,34,-117,0
12,2,2,34,-99,1,2,3,33,-98,0
12,1,2,39,-94,1,2,3,40,-94,0
3,1,1,42,-77,1,1,3,42,-77,0
3,1,1,49,-118,1,2,3,49,-118,0
8,1,1,32,-97,1,1,3,32,-97,0
9,1,1,41,-80,2,1,3,40,-80,0
9,1,1,40,-105,3,2,3,39,-105,0
10,2,1,39,-84,2,1,3,39,-84,0
13,1,1,38,-89,1,2,3,38,-90,0
8,1,1,26,-99,1,1,3,27,-99,0
13,1,2,37,-97,1,3,3,36,-96,0
10,1,1,40,-105,3,2,3,40,-105,0
12,1,2,20,-155,1,2,3,21,-156,0
12,1,2,42,-83,3,2,3,42,-82,0
12,1,1,28,-82,3,2,3,28,-82,0
9,1,1,26,-99,1,1,3,27,-98,0
12,1,2,38,-80,1,2,3,39,-80,0
3,1,1,41,-92,1,2,3,41,-92,0
14,1,2,45,-116,1,2,3,45,-117,0
12,1,2,45,-89,1,2,3,46,-90,0
9,1,1,32,-95,1,2,3,33,-95,0
14,1,2,38,-76,1,2,3,39,-75,0
7,1,1,31,-83,1,1,3,31,-84,0
13,1,1,40,-99,1,3,3,41,-99,0
10,1,2,36,-80,1,3,3,36,-80,0
14,1,1,38,-122,2,2,3,38,-122,0
10,1,2,41,-86,1,3,3,41,-85,0
12,1,2,44,-70,1,1,3,44,-71,0
13,1,1,32,-95,1,2,3,32,-95,0
12,1,1,28,-82,2,2,3,28,-83,0
10,1,1,36,-96,3,2,3,36,-96,0
12,1,1,46,-101,1,1,3,46,-100,0
10,1,2,41,-79,1,1,3,40,-79,0
14,2,2,39,-75,1,2,3,40,-75,0
14,1,1,36,-91,1,2,3,36,-91,0
5,1,2,36,-108,1,1,3,35,-109,0
10,1,1,37,-87,3,2,3,36,-87,0
10,1,2,41,-89,1,3,3,42,-89,0
9,1,1,42,-76,1,2,3,42,-77,0
13,1,1,40,-83,1,1,3,40,-84,0
10,1,2,30,-90,2,3,3,30,-90,0
12,2,1,44,-98,1,2,3,44,-97,0
13,1,2,42,-73,1,2,3,42,-72,0
13,1,2,40,-98,1,3,3,40,-98,0
14,1,2,36,-97,2,3,3,37,-97,0
7,1,1,30,-95,3,2,3,30,-95,0
10,1,1,40,-88,1,2,3,41,-88,0
12,1,1,40,-75,3,2,3,41,-76,0
13,2,2,34,-118,3,2,3,35,-118,0
12,1,1,41,-92,1,2,3,41,-92,0
11,1,2,41,-87,1,2,3,40,-88,0
7,1,1,48,-97,1,1,3,47,-97,0
12,1,2,44,-70,1,1,3,44,-70,0
7,1,1,38,-75,1,2,3,38,-75,0
8,3,1,38,-82,1,2,3,38,-83,0
2,1,2,33,-91,1,1,3,34,-90,0
9,1,1,40,-83,1,1,3,39,-82,0
13,1,1,35,-99,1,2,3,34,-100,0
13,1,2,38,-78,1,2,3,38,-78,0
14,1,2,39,-85,1,2,3,40,-84,0
12,2,2,44,-71,1,3,3,44,-72,0
13,1,1,32,-90,1,2,3,32,-90,0
11,1,2,41,-74,3,2,3,41,-74,0
9,1,1,31,-88,3,2,3,31,-89,0
14,1,2,44,-85,1,3,3,44,-85,0
8,2,1,49,-93,1,1,3,49,-94,0
13,2,1,30,-91,3,2,3,31,-91,0
13,1,2,45,-98,1,1,3,45,-97,0
8,1,2,42,-80,1,2,3,42,-80,0
14,1,1,31,-81,1,2,3,32,-82,0
7,1,1,31,-104,1,2,3,31,-103,0
10,1,2,33,-87,3,2,3,33,-87,0
13,1,2,44,-72,1,1,3,44,-72,0
12,1,2,39,-77,3,2,3,39,-77,0
8,2,2,37,-93,1,2,3,36,-94,0
9,1,2,36,-98,1,1,3,37,-97,0
13,1,2,41,-95,1,1,3,41,-95,0
1,1,1,33,-106,1,1,3,34,-105,0
9,1,1,36,-81,1,2,3,36,-80,0
10,1,1,39,-84,1,2,3,39,-83,0
7,1,1,42,-73,1,2,3,42,-73,0
14,1,1,20,-155,1,1,3,21,-155,0
11,1,1,26,-82,3,3,3,27,-81,0
7,1,2,44,-93,1,2,3,45,-92,0
13,1,1,39,-83,1,2,3,39,-83,0
12,1,1,39,-90,1,2,3,39,-89,0
13,1,1,41,-73,1,2,3,42,-73,0
9,1,1,34,-112,3,2,3,35,-112,0
12,1,1,34,-112,3,2,3,33,-112,0
11,1,1,36,-92,1,3,3,37,-92,0
10,1,2,37,-84,1,2,3,37,-84,0
3,1,1,37,-105,1,2,3,36,-105,0
8,2,1,32,-85,2,2,3,32,-86,0
10,1,2,43,-94,1,2,3,44,-93,0
7,1,2,38,-122,3,2,3,37,-122,0
14,1,1,41,-73,1,2,3,42,-72,0
13,1,1,40,-86,3,2,3,39,-87,0
1,2,2,35,-106,1,2,3,35,-106,0
3,1,1,41,-98,1,2,3,42,-98,0
9,1,2,39,-75,1,2,3,39,-76,0
12,1,1,41,-76,1,2,3,41,-76,0
10,1,1,38,-75,1,2,3,39,-76,0
13,1,2,45,-88,1,1,3,45,-88,0
12,1,2,42,-88,2,2,3,43,-87,0
10,2,1,38,-89,1,3,3,37,-89,0
11,1,1,31,-91,1,2,3,32,-91,0
12,1,1,37,-97,1,3,3,37,-98,0
10,1,1,44,-71,1,2,3,44,-72,0
12,1,2,38,-76,1,2,3,38,-76,0
10,1,1,26,-82,3,3,3,25,-81,0
12,1,2,40,-80,1,1,3,40,-80,0
13,1,1,32,-98,1,2,3,31,-97,0
12,1,2,41,-79,1,2,3,42,-80,0
14,1,2,30,-91,2,1,3,30,-91,0
3,1,2,35,-106,1,2,3,36,-106,0
14,1,1,41,-92,1,1,3,41,-93,0
10,1,2,43,-88,2,3,3,43,-89,0
9,1,2,36,-91,1,1,3,35,-92,0
14,1,2,40,-105,2,2,3,40,-105,0
11,1,2,38,-122,3,2,3,38,-123,0
8,1,1,41,-74,3,1,3,41,-74,0
12,2,2,39,-120,1,1,3,38,-120,0
7,1,2,30,-91,2,1,3,30,-91,0
7,1,1,46,-101,1,1,3,46,-100,0
1,2,1,41,-88,1,1,3,40,-88,0
13,1,1,33,-106,1,1,3,34,-107,0
10,1,1,31,-97,1,2,3,30,-97,0
12,1,1,43,-105,1,2,3,42,-105,0
9,1,2,40,-86,3,2,3,39,-86,0
12,2,2,41,-79,1,1,3,41,-80,0
5,1,1,42,-74,1,1,3,43,-74,0
12,1,1,41,-80,1,1,3,41,-81,0
11,1,2,37,-98,1,3,3,37,-99,0
14,1,2,42,-80,1,3,3,43,-80,0
13,1,2,42,-76,1,1,3,42,-77,0
13,1,1,43,-97,1,2,3,44,-98,0
8,1,1,36,-81,1,2,3,37,-81,0
13,1,2,29,-96,1,2,3,29,-96,0
7,1,2,45,-123,2,2,3,46,-123,0
7,1,2,41,-85,1,1,3,42,-86,0
10,1,2,45,-84,1,3,3,45,-84,0
13,1,2,35,-102,1,2,3,35,-102,0
10,1,2,39,-77,3,2,3,39,-78,0
7,1,1,33,-80,1,1,3,33,-81,0
5,1,2,38,-76,1,2,3,38,-76,0
9,3,1,37,-105,1,2,3,36,-106,0
7,1,1,30,-85,1,1,3,30,-85,0
13,1,1,33,-82,1,3,3,34,-82,0
7,3,1,33,-80,1,1,3,32,-80,0
13,1,2,34,-87,1,2,3,34,-86,0
13,1,2,33,-83,1,2,3,33,-84,0
8,1,1,30,-91,3,2,3,31,-92,0
3,1,2,44,-95,1,3,3,45,-94,0
7,1,1,33,-81,1,1,3,33,-80,0
14,1,1,35,-91,1,2,3,35,-91,0
12,1,1,40,-77,1,3,3,39,-76,0
14,2,1,41,-73,1,1,3,41,-73,0
12,1,1,38,-86,3,3,3,39,-86,0
9,1,2,28,-83,3,1,3,27,-82,0
1,1,2,29,-81,2,2,3,29,-81,0
1,1,1,40,-80,1,2,3,39,-80,0
10,2,1,40,-80,1,2,3,40,-79,0
9,1,2,39,-83,1,1,3,39,-83,0
3,1,1,39,-84,2,1,3,39,-83,0
13,2,1,42,-74,1,2,3,43,-74,0
12,1,2,41,-91,1,1,3,41,-91,0
8,3,1,27,-81,2,2,3,28,-81,0
12,1,1,35,-101,1,2,3,35,-101,0
13,2,1,41,-74,1,2,3,41,-74,0
7,1,1,31,-83,2,2,3,31,-83,0
8,1,2,38,-122,3,2,3,37,-123,0
8,1,1,43,-79,2,1,3,44,-79,0
14,1,1,40,-121,1,2,3,40,-121,0
10,1,2,36,-79,1,2,3,35,-79,0
5,1,2,35,-106,1,2,3,35,-107,0
8,1,1,34,-97,2,2,3,33,-96,0
8,1,1,29,-82,1,2,3,30,-81,0
3,1,1,31,-88,3,2,3,31,-89,0
5,3,2,34,-118,3,2,3,34,-118,0
14,1,1,41,-73,1,1,3,41,-73,0
10,1,1,40,-81,1,2,3,40,-80,0
8,1,2,31,-84,1,1,3,30,-84,0
12,1,1,31,-88,3,2,3,31,-87,0
9,1,2,28,-82,3,3,3,28,-82,0
12,1,2,65,-166,1,3,3,65,-166,0
10,2,2,42,-83,2,2,3,43,-83,0
12,1,2,39,-94,1,2,3,39,-94,0
5,1,2,28,-99,3,2,3,28,-99,0
11,1,2,41,-87,1,2,3,40,-86,0
5,2,2,39,-110,1,1,3,38,-109,0
13,1,2,32,-90,3,2,3,31,-90,0
5,1,2,39,-121,3,2,3,38,-121,0
11,1,2,38,-86,2,1,3,37,-86,0
5,1,1,27,-80,2,2,3,27,-81,0
12,1,1,41,-82,1,2,3,40,-81,0
11,1,2,36,-91,1,1,3,35,-92,0
10,1,2,38,-76,1,2,3,39,-75,0
13,3,1,34,-117,2,2,3,35,-117,0
12,1,1,43,-75,1,3,3,42,-76,0
14,1,1,46,-123,3,2,3,46,-123,0
8,1,1,40,-94,1,2,3,39,-93,0
9,1,2,36,-106,1,2,3,37,-105,0
11,1,2,42,-88,2,2,3,41,-88,0
5,1,1,43,-105,1,2,3,44,-105,0
10,1,1,36,-92,1,3,3,36,-91,0
9,1,2,35,-85,1,3,3,34,-85,0
9,3,2,43,-108,1,1,3,44,-109,0
9,1,2,40,-75,1,3,3,40,-75,0
9,1,1,40,-83,1,1,3,40,-83,0
13,2,1,27,-80,2,2,3,27,-81,0
8,1,1,32,-95,3,2,3,32,-94,0
10,2,1,42,-76,1,2,3,42,-76,0
14,1,1,38,-87,1,2,3,38,-86,0
8,1,2,40,-74,2,1,3,41,-74,0
12,1,2,42,-75,1,2,3,42,-74,0
12,1,1,44,-89,1,3,3,44,-88,0
1,2,2,33,-97,1,2,3,33,-96,0
7,1,1,39,-95,1,2,3,39,-94,0
5,1,2,41,-85,1,1,3,41,-86,0
10,2,2,42,-74,1,3,3,42,-75,0
12,1,1,40,-90,1,2,3,39,-89,0
12,1,2,47,-117,1,1,3,47,-117,0
13,1,2,41,-110,1,2,3,41,-111,0
14,1,1,37,-91,1,2,3,37,-91,0
11,1,2,39,-85,1,2,3,39,-85,0
13,1,2,30,-93,1,2,3,29,-93,0
5,3,1,37,-78,1,2,3,37,-79,0
12,1,2,42,-97,1,3,3,42,-97,0
12,1,1,32,-97,1,2,3,31,-98,0
7,1,1,33,-97,3,2,3,33,-97,0
13,1,2,31,-81,1,2,3,32,-81,0
3,2,2,36,-97,3,1,3,35,-97,0
8,1,1,27,-81,2,2,3,27,-81,0
1,2,2,46,-114,1,1,3,46,-114,0
13,1,2,41,-73,1,2,3,41,-73,0
10,2,1,47,-101,1,3,3,47,-101,0
10,1,2,34,-87,1,3,3,35,-87,0
11,1,1,33,-82,1,2,3,33,-83,0
5,1,2,39,-91,2,1,3,38,-90,0
12,1,1,43,-91,1,2,3,43,-91,0
9,1,1,40,-80,1,1,3,41,-80,0
10,2,1,45,-111,1,3,3,44,-111,0
10,1,1,41,-101,1,2,3,41,-101,0
8,1,1,45,-75,1,1,3,44,-75,0
7,1,1,36,-84,3,1,3,36,-84,0
11,1,2,41,-74,1,1,3,40,-74,0
13,1,2,33,-91,1,1,3,33,-90,0
7,1,2,35,-86,1,2,3,35,-86,0
9,3,1,48,-122,1,2,3,49,-122,0
9,3,1,33,-89,1,2,3,34,-90,0
13,1,1,42,-91,1,1,3,41,-91,0
12,1,2,42,-90,1,3,3,42,-91,0
7,1,1,40,-86,3,2,3,39,-86,0
3,1,2,37,-93,1,2,3,37,-94,0
3,1,2,33,-83,1,2,3,32,-84,0
9,1,1,46,-119,1,2,3,46,-118,0
12,1,1,38,-80,1,1,3,38,-81,0
13,1,1,31,-88,1,3,3,31,-88,0
5,3,2,35,-106,1,2,3,34,-107,0
12,1,1,41,-74,1,2,3,41,-74,0
2,1,2,40,-83,1,1,3,40,-82,0
8,1,1,34,-88,1,2,3,33,-87,0
9,1,1,29,-98,1,2,3,29,-99,0
11,1,1,37,-122,3,1,3,38,-122,0
9,1,1,34,-91,1,1,3,35,-90,0
10,2,1,40,-98,1,2,3,39,-99,0
13,2,2,31,-81,1,2,3,32,-81,0
12,1,1,38,-80,1,1,3,38,-81,0
14,3,1,43,-72,1,3,3,43,-71,0
14,1,1,37,-90,1,2,3,37,-89,0
7,1,2,33,-98,1,2,3,32,-97,0
9,1,2,43,-73,1,3,3,43,-74,0
13,1,2,36,-91,1,1,3,35,-92,0
7,1,2,30,-90,2,2,3,30,-90,0
13,2,2,44,-85,1,3,3,43,-86,0
14,1,1,40,-95,1,3,3,39,-95,0
13,1,1,40,-77,1,2,3,41,-76,0
14,1,1,41,-75,1,1,3,41,-76,0
14,1,1,32,-90,1,2,3,33,-90,0
5,1,2,42,-87,1,2,3,41,-88,0
8,3,1,26,-99,1,1,3,26,-99,0
10,1,1,39,-123,1,2,3,40,-123,0
3,1,2,47,-117,1,1,3,48,-118,0
13,1,2,25,-81,2,2,3,25,-82,0
12,1,1,40,-75,3,2,3,41,-76,0
12,2,1,33,-81,1,2,3,32,-82,0
14,1,2,40,-75,1,2,3,41,-76,0
10,1,1,45,-104,1,3,3,45,-104,0
12,1,1,44,-73,1,1,3,43,-73,0
13,1,1,39,-95,3,2,3,38,-95,0
10,1,1,31,-83,1,1,3,32,-84,0
14,1,2,41,-78,1,2,3,40,-78,0
5,1,2,38,-78,1,2,3,37,-79,0
13,1,1,26,-82,3,3,3,27,-81,0
12,1,1,41,-83,1,3,3,40,-84,0
10,1,1,40,-75,3,2,3,40,-76,0
10,1,1,36,-92,1,2,3,37,-92,0
8,1,2,42,-74,1,1,3,42,-73,0
11,3,2,46,-118,1,2,3,46,-119,0
7,1,1,43,-109,1,2,3,43,-108,0
13,1,2,34,-99,1,2,3,34,-98,0
12,1,2,42,-93,1,2,3,41,-94,0
14,1,2,40,-81,1,3,3,40,-80,0
3,1,1,39,-91,1,3,3,39,-90,0
13,2,1,36,-92,1,2,3,37,-92,0
11,3,2,39,-121,1,2,3,38,-121,0
10,1,2,45,-86,1,2,3,45,-86,0
13,1,1,42,-104,1,2,3,43,-103,0
9,1,1,28,-82,3,2,3,29,-83,0
14,1,2,39,-78,1,2,3,38,-77,0
13,2,2,49,-97,1,3,3,48,-96,0
5,1,1,41,-92,1,2,3,41,-92,0
9,1,1,33,-96,1,2,3,34,-96,0
11,1,1,37,-80,1,3,3,37,-81,0
3,1,2,35,-86,1,2,3,36,-87,0
14,1,2,43,-86,3,1,3,44,-87,0
14,1,2,38,-122,3,2,3,37,-123,0
3,2,1,44,-123,1,2,3,44,-122,0
11,1,1,41,-86,1,3,3,40,-85,0
10,1,1,37,-80,1,3,3,37,-81,0
12,1,2,33,-97,1,2,3,33,-97,0
5,1,1,39,-83,1,2,3,40,-82,0
13,1,2,42,-80,1,2,3,41,-81,0
10,1,1,34,-81,1,2,3,34,-80,0
10,2,1,41,-105,2,2,3,42,-106,0
14,1,2,37,-84,1,2,3,37,-84,0
5,1,2,42,-80,1,2,3,42,-79,0
13,2,1,34,-117,2,2,3,34,-117,0
10,1,1,43,-83,1,3,3,42,-84,0
14,1,2,65,-166,1,3,3,64,-166,0
2,1,2,41,-78,1,1,3,41,-77,0
11,1,2,33,-83,1,2,3,33,-83,0
12,1,2,41,-85,1,3,3,42,-85,0
7,3,1,38,-101,1,1,3,39,-101,0
12,1,1,40,-79,1,2,3,40,-79,0
8,1,1,34,-84,3,1,3,34,-84,0
10,1,2,28,-82,2,1,3,27,-81,0
9,1,1,34,-118,3,2,3,34,-118,0
11,1,2,40,-102,1,3,3,39,-103,0
13,2,1,39,-105,3,1,3,38,-105,0
5,1,2,39,-77,1,2,3,38,-76,0
13,2,1,40,-84,1,2,3,40,-84,0
8,2,1,46,-87,1,2,3,47,-87,0
8,1,1,34,-119,2,2,3,34,-118,0
3,1,2,44,-72,1,1,3,45,-73,0
10,1,2,31,-86,1,3,3,31,-86,0
5,1,1,39,-94,1,1,3,39,-95,0
11,1,1,37,-82,1,2,3,37,-83,0
9,1,2,43,-117,1,1,3,42,-118,0
14,1,2,44,-72,1,1,3,44,-72,0
10,1,2,38,-81,1,3,3,37,-80,0
13,1,2,44,-72,1,1,3,44,-72,0
12,1,2,44,-69,1,2,3,45,-68,0
3,3,1,47,-122,2,2,3,47,-122,0
10,1,2,34,-87,1,2,3,34,-87,0
13,1,1,30,-85,1,1,3,30,-86,0
13,1,1,33,-92,2,1,3,32,-93,0
10,1,1,46,-86,1,2,3,45,-85,0
11,1,1,33,-80,1,1,3,32,-81,0
3,1,2,29,-81,2,2,3,28,-81,0
8,1,1,46,-119,1,2,3,47,-118,0
13,1,2,28,-82,3,2,3,28,-81,0
3,1,2,41,-80,1,1,3,42,-80,0
9,1,1,39,-94,1,1,3,39,-94,0
9,1,1,47,-122,1,3,3,46,-123,0
3,1,2,25,-81,2,2,3,25,-81,0
13,1,2,39,-77,3,3,3,39,-77,0
9,1,2,39,-89,1,2,3,40,-89,0
13,1,1,36,-98,1,3,3,36,-97,0
11,1,2,34,-118,3,2,3,34,-117,0
14,1,2,36,-97,1,3,3,36,-96,0
1,1,1,31,-97,1,2,3,30,-97,0
9,1,2,37,-82,1,1,3,37,-82,0
3,1,1,46,-99,1,2,3,45,-98,0
10,1,1,44,-74,1,2,3,44,-75,0
14,1,1,41,-80,1,1,3,41,-80,0
12,1,1,36,-87,1,3,3,36,-88,0
14,1,1,31,-97,1,2,3,31,-97,0
11,1,1,46,-87,1,2,3,46,-87,0
5,1,1,49,-118,1,2,3,49,-119,0
11,1,1,37,-94,1,2,3,38,-94,0
12,2,2,41,-84,1,3,3,40,-84,0
13,1,2,38,-89,1,2,3,38,-90,0
12,1,2,31,-98,1,3,3,31,-98,0
9,1,2,38,-76,1,2,3,38,-75,0
9,1,1,31,-83,2,2,3,31,-84,0
13,1,2,42,-78,1,2,3,41,-77,0
13,1,1,33,-87,1,2,3,32,-87,0
12,1,2,45,-93,1,3,3,46,-93,0
3,1,2,35,-103,1,1,3,34,-102,0
10,1,1,39,-95,1,2,3,40,-95,0
7,1,1,44,-74,1,2,3,45,-75,0
10,1,1,28,-82,2,2,3,27,-83,0
11,1,2,40,-81,1,3,3,40,-82,0
14,1,1,34,-97,2,2,3,33,-96,0
14,1,1,40,-77,1,2,3,40,-77,0
10,2,1,40,-93,1,3,3,40,-94,0
13,1,2,39,-77,3,2,3,39,-76,0
9,1,1,40,-95,1,3,3,40,-94,0
13,1,1,34,-112,3,2,3,34,-112,0
12,1,1,46,-99,1,2,3,45,-98,0
9,1,2,43,-103,1,2,3,44,-103,0
11,1,1,31,-104,1,2,3,32,-104,0
3,1,2,33,-97,2,2,3,33,-97,0
3,1,2,32,-99,1,3,3,33,-98,0
12,1,2,65,-166,1,3,3,65,-166,0
